Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Gender,Age,Email,Phone,Region,State,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Order_Priority,Customer_Segment,Delivery_Days,Customer_Rating,Returned
ORD000333,2024-09-23,2024-09-29,CUST03710,Odika Sahni,Female,29,sarrafronith@example.net,6970937408,West,Maharashtra,Nagpur,P1090,Blazer,Clothing,Milton,5,67062,15.0,285013.5,192479.15,92534.35,UPI,Low,Regular,6,2.0,No
ORD000334,2025-09-17,2025-09-24,CUST01855,Yagnesh Dhingra,Male,37,barkha24@example.net,07148022734,Central,Chhattisgarh,Durg,P1126,Football,Sports,HP,1,98735,10.0,88861.5,58882.2,29979.3,Cash,High,Regular,7,5.0,Yes
ORD000335,2024-08-17,2024-08-24,CUST03186,Wazir Raju,Male,31,xavierbora@example.com,07088504204,East,Jharkhand,Ranchi,P1114,Vacuum Cleaner,Home & Kitchen,Nike,9,56018,5.0,478953.9,402726.87,76227.03,UPI,Critical,Premium,7,1.0,No
ORD000336,2025-12-28,2026-01-01,CUST02797,Hema Madan,Female,31,babumanya@example.com,03446920078,South,Tamil Nadu,Coimbatore,P1093,Mixer,Home & Kitchen,Milton,10,75168,30.0,526176.0,468946.5,57229.5,Cash,High,Regular,4,2.0,No
ORD000337,2022-09-30,2022-10-03,CUST02077,Nitara Toor,Female,49,turvi41@example.net,0527683766,East,Bihar,Patna,P1147,Dumbbell,Sports,Cello,4,26325,20.0,84240.0,69420.76,14819.24,Cash,Medium,Premium,3,5.0,No
ORD000338,2022-09-20,2022-09-23,CUST00450,Rajeshri Parsa,Female,34,anthony20@example.org,6569019972,Central,Chhattisgarh,Bilaspur,P1134,Gym Gloves,Sports,Reebok,8,87011,15.0,591674.8,423178.96,168495.84,Credit Card,Critical,Premium,3,2.0,No
ORD000339,2024-01-12,2024-01-16,CUST01728,Megha Narula,Female,36,magardaksh@example.org,08063386406,Central,Chhattisgarh,Rajnandgaon,P1109,Cookware Set,Home & Kitchen,Dell,6,14529,0.0,87174.0,67361.52,19812.48,Net Banking,High,Regular,4,1.0,No
ORD000340,2022-07-10,2022-07-11,CUST03506,Yahvi Chowdhury,Female,58,joza@example.org,1114559143,South,Tamil Nadu,Trichy,P1037,Sofa,Furniture,Lenovo,5,50932,20.0,203728.0,169217.95,34510.05,UPI,Medium,Corporate,1,4.0,No
ORD000341,2024-02-15,2024-02-17,CUST03998,Aarav Malhotra,Male,44,yugsrinivas@example.com,0802013418,South,Kerala,Kozhikode,P1056,Coffee Table,Furniture,Godrej,9,80007,5.0,684059.85,487440.45,196619.4,Net Banking,Critical,Corporate,2,4.0,No
ORD000342,2024-11-01,2024-11-08,CUST03664,Vansha Dara,Female,56,lalbenjamin@example.net,07456764484,East,Bihar,Muzaffarpur,P1124,Football,Sports,Boat,5,46857,5.0,222570.75,183687.6,38883.15,Credit Card,High,Corporate,7,3.0,Yes
ORD000343,2025-07-05,2025-07-11,CUST00554,Aradhana Dar,Female,50,kotaaarush@example.net,1411002068,Central,Chhattisgarh,Korba,P1057,Coffee Table,Furniture,Cello,10,28260,30.0,197820.0,234183.3,-36363.3,Debit Card,High,Premium,6,2.0,No
ORD000344,2024-08-30,2024-08-31,CUST03868,Saanvi Sridhar,Female,58,sagarvedant@example.org,5414574421,South,Telangana,Karimnagar,P1052,TV Unit,Furniture,LG,7,11726,20.0,65665.6,63168.0,2497.6,Cash,High,Regular,1,5.0,No
ORD000345,2022-09-25,2022-10-01,CUST00284,Rehaan Karpe,Male,47,niteshjhaveri@example.net,09907605518,Central,Chhattisgarh,Korba,P1067,Jacket,Clothing,Boat,1,95311,5.0,90545.45,79170.49,11374.96,Credit Card,Low,Premium,6,3.0,No
ORD000346,2025-12-30,2026-01-05,CUST02623,Xalak Dash,Female,21,sureshucchal@example.com,3114607026,Central,Madhya Pradesh,Bhopal,P1047,Bookshelf,Furniture,Boat,8,71197,20.0,455660.8,476194.0,-20533.2,Credit Card,Critical,Corporate,6,4.0,No
ORD000347,2025-09-22,2025-09-29,CUST03669,Lakshit Ahluwalia,Male,43,lakshmisathe@example.com,9119899767,South,Tamil Nadu,Trichy,P1133,Gym Gloves,Sports,Bajaj,2,30331,20.0,48529.6,37421.0,11108.6,Credit Card,Medium,Corporate,7,5.0,No
ORD000348,2024-04-28,2024-05-04,CUST00318,Jagvi Dubey,Female,54,surabalendra@example.com,6653811439,East,Bihar,Bhagalpur,P1055,Coffee Table,Furniture,Dell,2,22143,30.0,31000.2,27878.78,3121.42,Debit Card,High,Corporate,6,5.0,No
ORD000349,2023-11-03,2023-11-10,CUST00790,Shaurya Prashad,Male,48,elijahdewan@example.net,9759230798,Central,Madhya Pradesh,Bhopal,P1010,Smartwatch,Electronics,Lenovo,10,36921,5.0,350749.5,220286.9,130462.6,Net Banking,High,Corporate,7,1.0,Yes
ORD000350,2024-06-16,2024-06-18,CUST00725,Radha Bedi,Female,49,vinayakumer@example.net,+918752745303,South,Karnataka,Belagavi,P1058,Recliner,Furniture,Boat,4,88539,25.0,265617.0,263833.28,1783.72,UPI,High,Premium,2,1.0,No
ORD000351,2023-03-14,2023-03-18,CUST00313,Faraj Comar,Male,21,nathanielahluwalia@example.com,+915589504024,South,Telangana,Karimnagar,P1055,Coffee Table,Furniture,Dell,8,22143,20.0,141715.2,111515.12,30200.08,Credit Card,Medium,Corporate,4,2.0,No
ORD000352,2025-04-09,2025-04-13,CUST01173,Lucky Choudhry,Male,44,udant97@example.net,+914146095143,South,Karnataka,Belagavi,P1143,Tennis Ball,Sports,Philips,6,76074,10.0,410799.6,277072.32,133727.28,Credit Card,Critical,Corporate,4,5.0,No
ORD000353,2022-06-25,2022-07-01,CUST03810,Vritti Venkataraman,Female,45,darpanranganathan@example.net,+912958084654,North,Delhi,Karol Bagh,P1087,Sweater,Clothing,Dell,8,71566,20.0,458022.4,325360.4,132662.0,UPI,Low,Corporate,6,2.0,No
ORD000354,2025-08-13,2025-08-14,CUST01496,Siya Lad,Female,24,oseshadri@example.com,+914594027886,Central,Chhattisgarh,Durg,P1001,Laptop,Electronics,HP,1,32598,30.0,22818.6,20111.77,2706.83,Debit Card,Medium,Corporate,1,1.0,Yes
ORD000355,2024-04-15,2024-04-21,CUST01329,Harsh Shan,Male,27,arunimayogi@example.org,07401406106,West,Gujarat,Surat,P1141,Skipping Rope,Sports,Nike,7,78693,20.0,440680.8,374782.03,65898.77,Cash,High,Regular,6,4.0,Yes
ORD000356,2023-10-22,2023-10-26,CUST00052,Ekaja Babu,Female,28,guptaatharv@example.com,+917384041297,Central,Madhya Pradesh,Gwalior,P1131,Badminton Racket,Sports,Nike,6,5575,20.0,26760.0,27013.5,-253.5,Debit Card,Low,Corporate,4,1.0,No
ORD000357,2025-12-03,2025-12-07,CUST03462,Ayaan Ganguly,Male,25,nsalvi@example.com,07854930532,East,Odisha,Bhubaneswar,P1101,Water Bottle,Home & Kitchen,Samsung,8,13604,0.0,108832.0,62249.52,46582.48,UPI,Low,Corporate,4,5.0,Yes
ORD000358,2023-06-28,2023-07-04,CUST02630,Bhanumati Chandran,Female,66,jagdishatwal@example.net,04668198066,Central,Chhattisgarh,Durg,P1034,Dining Table,Furniture,Prestige,6,18631,20.0,89428.8,78569.7,10859.1,Debit Card,Medium,Corporate,6,2.0,No
ORD000359,2022-12-24,2022-12-28,CUST00389,Zayyan Narain,Male,70,dominicbahri@example.com,1031196796,North,Haryana,Panipat,P1024,Monitor,Electronics,Lenovo,5,35882,25.0,134557.5,151934.6,-17377.1,Credit Card,High,Corporate,4,4.0,No
ORD000360,2025-09-12,2025-09-14,CUST01818,Gaurangi Buch,Female,62,yashawini74@example.com,05247749454,Central,Madhya Pradesh,Indore,P1008,Tablet,Electronics,Cello,10,36963,10.0,332667.0,293053.4,39613.6,UPI,High,Regular,2,2.0,No
ORD000361,2024-07-24,2024-07-25,CUST00811,Saksham Subramaniam,Male,42,,,South,Kerala,Kannur,P1046,Bookshelf,Furniture,Nilkamal,10,49509,,420826.5,385552.9,35273.6,UPI,Medium,Corporate,1,,No
ORD000362,2023-03-21,2023-03-28,CUST03771,Ekapad Dara,Male,50,vbhat@example.org,04720206136,Central,Chhattisgarh,Bilaspur,P1036,Dining Table,Furniture,LG,5,14871,5.0,70637.25,44304.6,26332.65,Cash,Critical,Premium,7,3.0,No
ORD000363,2024-02-04,2024-02-10,CUST03502,Gopal Kakar,Male,26,vnarang@example.org,+915983213734,North,Punjab,Amritsar,P1063,T-Shirt,Clothing,Puma,8,1442,25.0,8652.0,6590.48,2061.52,Credit Card,Medium,Premium,6,4.0,No
ORD000364,2022-09-24,2022-09-28,CUST00850,Chandran Sibal,Male,19,khayre@example.com,7458597665,Central,Madhya Pradesh,Ujjain,P1067,Jacket,Clothing,Boat,6,95311,20.0,457492.8,475022.94,-17530.14,UPI,Medium,Corporate,4,3.0,No
ORD000365,2022-05-23,2022-05-24,CUST03292,Jatin Shenoy,Male,65,deojagvi@example.net,01164446013,East,Odisha,Rourkela,P1139,Skipping Rope,Sports,Samsung,5,23905,25.0,89643.75,86557.25,3086.5,Net Banking,Low,Premium,1,4.0,No
ORD000366,2022-01-03,2022-01-07,CUST03423,Anay Dass,Male,54,mistryvedant@example.org,+919118635849,East,Jharkhand,Ranchi,P1043,Wardrobe,Furniture,Bajaj,8,66112,0.0,528896.0,411792.4,117103.6,UPI,Critical,Regular,4,5.0,No
ORD000367,2025-09-14,2025-09-19,CUST00005,Harrison Tella,Male,61,surjeet@example.net,+919028046207,Central,Madhya Pradesh,Indore,P1143,Tennis Ball,Sports,Philips,10,76074,0.0,760740.0,461787.2,298952.8,Credit Card,Critical,Corporate,5,3.0,No
ORD000368,2024-04-24,2024-04-29,CUST03832,Banjeet Varghese,Male,40,yash93@example.net,1696313016,East,West Bengal,Howrah,P1070,Shirt,Clothing,Philips,8,13204,30.0,73942.4,78980.48,-5038.08,Cash,Low,Premium,5,4.0,No
ORD000369,2022-09-03,2022-09-10,CUST01623,Aadi Lad,Male,69,anjali27@example.org,04687275389,East,Bihar,Gaya,P1066,Jeans,Clothing,Sony,3,37000,10.0,99900.0,83326.95,16573.05,Credit Card,Critical,Corporate,7,3.0,No
ORD000370,2025-09-06,2025-09-13,CUST00023,Jasmit Bhasin,Female,35,simonmalhotra@example.com,+911945891693,South,Kerala,Kannur,P1017,Bluetooth Speaker,Electronics,Reebok,4,87173,30.0,244084.4,215620.48,28463.92,Cash,High,Regular,7,2.0,Yes
ORD000371,2024-03-03,2024-03-10,CUST00536,Udarsh Anne,Male,34,cwadhwa@example.org,08541577291,Central,Madhya Pradesh,Indore,P1070,Shirt,Clothing,Philips,10,13204,10.0,118836.0,98725.6,20110.4,Debit Card,Critical,Corporate,7,3.0,No
ORD000372,2024-02-17,2024-02-21,CUST03741,Max Sidhu,Male,62,michaelmalhotra@example.org,01391306632,Central,Madhya Pradesh,Gwalior,P1014,Headphones,Electronics,Nike,4,16861,10.0,60699.6,56783.44,3916.16,Net Banking,Low,Corporate,4,4.0,Yes
ORD000373,2022-04-24,2022-04-30,CUST00869,Nandini Batta,Female,20,deshmukhucchal@example.net,+910765977868,South,Tamil Nadu,Coimbatore,P1139,Skipping Rope,Sports,Samsung,8,23905,5.0,181678.0,138491.6,43186.4,Net Banking,High,Premium,6,2.0,No
ORD000374,2024-03-01,2024-03-04,CUST02617,Ria Jani,Female,59,bhatiaforum@example.net,08286772322,South,Karnataka,Mangalore,P1065,Jeans,Clothing,LG,7,9787,25.0,51381.75,48247.22,3134.53,Credit Card,Low,Premium,3,2.0,Yes
ORD000375,2025-06-02,2025-06-08,CUST01823,Parth Rau,Male,68,vasaekaraj@example.org,08666819980,North,Punjab,Jalandhar,P1044,Wardrobe,Furniture,Samsung,10,67042,5.0,636899.0,552284.2,84614.8,UPI,Critical,Regular,6,2.0,No
ORD000376,2024-06-22,2024-06-25,CUST00481,Harsh Krishnamurthy,Male,26,raykabir@example.com,+911490575004,West,Rajasthan,Jaipur,P1105,Ceiling Fan,Home & Kitchen,Sony,7,71700,25.0,376425.0,381976.98,-5551.98,Cash,Low,Corporate,3,3.0,No
ORD000377,2023-10-15,2023-10-16,CUST03879,Radha Kohli,Female,20,tejas47@example.net,+915723155903,South,Tamil Nadu,Coimbatore,P1127,Basketball,Sports,LG,10,54540,30.0,381780.0,304025.5,77754.5,Credit Card,Medium,Regular,1,4.0,No
ORD000378,2022-05-07,2022-05-13,CUST03488,Krish Kashyap,Male,46,mkibe@example.org,+912583845094,North,Punjab,Ludhiana,P1116,Iron,Home & Kitchen,Samsung,7,34835,5.0,231652.75,145935.02,85717.73,UPI,Low,Premium,6,2.0,No
ORD000379,2025-10-22,2025-10-23,CUST01791,Lakshmi Palla,Female,59,triyakala@example.org,08740600909,South,Kerala,Thiruvananthapuram,P1135,Gym Gloves,Sports,Adidas,7,43525,10.0,274207.5,193036.27,81171.23,Net Banking,Critical,Corporate,1,4.0,Yes
ORD000380,2025-12-29,2026-01-05,CUST03289,Udarsh More,Male,59,chardevika@example.org,+914095069924,South,Telangana,Khammam,P1072,Shirt,Clothing,HP,1,61713,30.0,43199.1,49935.14,-6736.04,UPI,Low,Regular,7,5.0,No
ORD000381,2025-09-01,2025-09-04,CUST02868,Chameli Pingle,Female,34,jainanjali@example.org,3502545426,North,Haryana,Hisar,P1020,Power Bank,Electronics,HP,4,48319,30.0,135293.2,115732.92,19560.28,Net Banking,Critical,Premium,3,2.0,No
ORD000382,2022-11-24,2022-11-28,CUST03172,Zashil Tella,Male,59,lalaxavier@example.net,06449422626,Central,Chhattisgarh,Durg,P1052,TV Unit,Furniture,LG,3,11726,30.0,24624.6,27072.0,-2447.4,Net Banking,Critical,Premium,4,3.0,No
ORD000383,2024-08-01,2024-08-05,CUST02393,Ekalinga Sahota,Male,24,rnazareth@example.com,0327994223,North,Uttarakhand,Roorkee,P1014,Headphones,Electronics,Nike,1,16861,10.0,15174.9,14195.86,979.04,Net Banking,Low,Premium,4,3.0,No
ORD000384,2022-07-02,2022-07-04,CUST02970,Chameli Bhatia,Female,33,shannoah@example.com,9987775822,Central,Madhya Pradesh,Gwalior,P1121,Cricket Bat,Sports,Reebok,10,19910,20.0,159280.0,135176.2,24103.8,Net Banking,Low,Premium,2,5.0,No
ORD000385,2023-08-22,2023-08-28,CUST02912,Umang Saraf,Male,52,zayan94@example.net,00933191078,South,Telangana,Hyderabad,P1032,Office Chair,Furniture,Dell,9,34938,5.0,298719.9,243410.85,55309.05,UPI,Medium,Corporate,6,1.0,No
ORD000386,2023-05-22,2023-05-24,CUST01957,Charvi Munshi,Female,64,nirja46@example.org,+912472467273,South,Karnataka,Belagavi,P1139,Skipping Rope,Sports,Samsung,2,23905,5.0,45419.5,34622.9,10796.6,Net Banking,Medium,Premium,2,4.0,No
ORD000387,2023-06-21,2023-06-25,CUST02296,Sneha Brahmbhatt,Female,48,varugheseyutika@example.org,04673543632,East,West Bengal,Durgapur,P1115,Iron,Home & Kitchen,Apple,1,17646,5.0,16763.7,13078.05,3685.65,Credit Card,High,Regular,4,2.0,Yes
ORD000388,2024-01-07,2024-01-11,CUST02320,Aayush Bansal,Male,19,zkarpe@example.net,+915820571692,Central,Chhattisgarh,Rajnandgaon,P1033,Office Chair,Furniture,LG,8,56655,0.0,453240.0,371360.8,81879.2,UPI,High,Regular,4,5.0,No
ORD000389,2025-12-05,2025-12-11,CUST00795,Nidra Khosla,Female,59,samueldevan@example.net,9729191006,East,West Bengal,Asansol,P1058,Recliner,Furniture,Boat,6,88539,0.0,531234.0,395749.92,135484.08,Credit Card,Low,Premium,6,3.0,No
ORD000390,2024-06-11,2024-06-17,CUST02070,Lekha Mandal,Female,62,pallahredhaan@example.net,2549233693,West,Rajasthan,Ajmer,P1045,Wardrobe,Furniture,Nike,6,82459,10.0,445278.6,316411.74,128866.86,Cash,Medium,Regular,6,5.0,No
ORD000391,2025-11-19,2025-11-22,CUST02274,Oviya Rege,Female,27,surinirja@example.com,+913163131961,North,Haryana,Gurugram,P1076,Sneakers,Clothing,Dell,6,37009,5.0,210951.3,152948.22,58003.08,Net Banking,Critical,Corporate,3,3.0,No
ORD000392,2022-02-22,2022-03-01,CUST03696,Ikbal Nayar,Male,29,petersharma@example.net,8392192128,Central,Madhya Pradesh,Gwalior,P1022,Monitor,Electronics,Nike,7,70510,5.0,468891.5,379426.04,89465.46,Cash,Medium,Corporate,7,2.0,Yes
ORD000393,2023-04-02,2023-04-09,CUST03040,Oviya Sachar,Female,25,idika32@example.net,6443315120,West,Goa,Margao,P1023,Monitor,Electronics,Sony,4,21917,10.0,78901.2,60375.04,18526.16,Credit Card,Critical,Regular,7,5.0,No
ORD000394,2024-02-07,2024-02-13,CUST03604,Jack Tak,Male,50,bhavinishere@example.net,1747651882,North,Delhi,New Delhi,P1065,Jeans,Clothing,LG,4,9787,10.0,35233.2,27569.84,7663.36,Debit Card,Critical,Regular,6,4.0,No
ORD000395,2024-04-20,2024-04-25,CUST02708,Vedant Mander,Male,21,panchalishita@example.com,04526129229,South,Telangana,Nizamabad,P1097,Pressure Cooker,Home & Kitchen,Puma,5,52376,30.0,183316.0,154316.3,28999.7,Credit Card,High,Corporate,5,3.0,No
ORD000396,2024-01-08,2024-01-11,CUST02320,Aayush Bansal,Male,19,zkarpe@example.net,+915820571692,Central,Chhattisgarh,Rajnandgaon,P1047,Bookshelf,Furniture,Boat,1,71197,15.0,60517.45,59524.25,993.2,Cash,Low,Regular,3,5.0,No
ORD000397,2022-09-09,2022-09-14,CUST02813,Frederick Shroff,Male,47,korpalfaraj@example.com,00954981057,North,Uttarakhand,Haridwar,P1038,Sofa,Furniture,Philips,6,61848,25.0,278316.0,263002.8,15313.2,Net Banking,Low,Corporate,5,5.0,Yes
ORD000398,2024-09-10,2024-09-13,CUST00644,Warhi Butala,Female,22,raghav25@example.org,5826504112,East,Odisha,Cuttack,P1133,Gym Gloves,Sports,Bajaj,7,30331,25.0,159237.75,130973.5,28264.25,UPI,High,Corporate,3,3.0,No
ORD000399,2022-08-16,2022-08-22,CUST01991,Advika Agrawal,Female,34,aadimurthy@example.org,6937182151,East,West Bengal,Durgapur,P1122,Cricket Bat,Sports,Milton,1,5982,10.0,5383.8,3843.3,1540.5,UPI,Low,Corporate,6,1.0,No
ORD000400,2025-08-07,2025-08-12,CUST02059,Nihal Doshi,Male,60,turviarora@example.org,09600003399,West,Maharashtra,Pune,P1027,Keyboard,Electronics,Puma,7,53081,15.0,315831.95,234206.98,81624.97,Debit Card,High,Premium,5,4.0,No
ORD000401,2024-06-10,2024-06-11,CUST01757,Yadavi Narasimhan,Female,38,samarsarraf@example.org,4889874705,West,Maharashtra,Pune,P1030,Mouse,Electronics,Puma,10,84759,5.0,805210.5,582850.0,222360.5,Net Banking,Critical,Premium,1,5.0,No
ORD000402,2023-02-02,2023-02-09,CUST03197,Shaurya Sridhar,Male,69,suleijaya@example.org,4853994888,Central,Madhya Pradesh,Jabalpur,P1029,Mouse,Electronics,Milton,7,52356,30.0,256544.4,298839.38,-42294.98,Debit Card,Medium,Regular,7,4.0,No
ORD000403,2023-04-25,2023-04-28,CUST01122,Ojas Nath,Male,58,khuranaviraj@example.com,+914370551597,North,Punjab,Ludhiana,P1126,Football,Sports,HP,8,98735,15.0,671398.0,471057.6,200340.4,Credit Card,Medium,Regular,3,5.0,No
ORD000404,2024-09-09,2024-09-14,CUST01131,Aishani Brahmbhatt,Female,51,saraneta@example.com,+918579576992,West,Goa,Ponda,P1062,T-Shirt,Clothing,Sony,3,30661,5.0,87383.85,66828.6,20555.25,Net Banking,Low,Corporate,5,2.0,No
ORD000405,2022-06-02,2022-06-05,CUST00697,Mitesh Luthra,Male,40,kurianzehaan@example.com,4394555754,South,Karnataka,Mysuru,P1122,Cricket Bat,Sports,Milton,1,5982,5.0,5682.9,3843.3,1839.6,Debit Card,Medium,Corporate,3,4.0,No
ORD000406,2025-08-01,2025-08-05,CUST01877,Nathaniel Sarraf,Male,54,yochanavala@example.com,05814870393,South,Tamil Nadu,Chennai,P1021,Power Bank,Electronics,Prestige,4,47066,10.0,169437.6,115378.0,54059.6,Debit Card,Medium,Regular,4,1.0,No
ORD000407,2025-05-14,2025-05-17,CUST02954,Nathan Bal,Male,20,mahajankrish@example.com,9254589663,East,West Bengal,Kolkata,P1032,Office Chair,Furniture,Dell,1,34938,10.0,31444.2,27045.65,4398.55,Credit Card,Medium,Premium,3,3.0,Yes
ORD000408,2022-02-24,2022-03-01,CUST02666,Nimrat Sami,Female,55,unni41@example.org,4652352037,East,Jharkhand,Hazaribagh,P1070,Shirt,Clothing,Philips,8,13204,30.0,73942.4,78980.48,-5038.08,Cash,Low,Premium,5,4.0,No
ORD000409,2023-12-29,2024-01-03,CUST00177,Pavani Dayal,Female,22,teerth64@example.com,+912019941693,North,Uttarakhand,Roorkee,P1021,Power Bank,Electronics,Prestige,8,47066,15.0,320048.8,230756.0,89292.8,Credit Card,Low,Corporate,5,4.0,No
ORD000410,2024-12-26,2025-01-02,CUST00793,Edhitha Basu,Female,35,slala@example.net,+914284168928,South,Telangana,Khammam,P1136,Yoga Mat,Sports,Sony,6,84580,20.0,405984.0,356667.96,49316.04,Net Banking,Low,Premium,7,5.0,Yes
ORD000411,2023-09-03,2023-09-07,CUST00908,Mason Pall,Male,62,muttivaishnavi@example.com,+916746484615,Central,Madhya Pradesh,Bhopal,P1021,Power Bank,Electronics,Prestige,4,47066,15.0,160024.4,115378.0,44646.4,Cash,Critical,Corporate,4,3.0,No
ORD000412,2024-12-18,2024-12-23,CUST00132,Rishi Behl,Male,-1,nirjabandi@example.com,2078834313,North,Haryana,Panipat,P1025,Keyboard,Electronics,Cello,6,7831,20.0,37588.8,29070.9,8517.9,Net Banking,High,Corporate,5,3.0,No
ORD000413,2024-01-12,2024-01-16,CUST00209,Alka Ramanathan,Female,50,bhavya90@example.net,8060173065,North,Delhi,New Delhi,P1069,Jacket,Clothing,Dell,2,32350,5.0,61465.0,50814.46,10650.54,Net Banking,High,Premium,4,5.0,Yes
ORD000414,2023-06-25,2023-07-02,CUST00166,Urishilla Kara,Female,63,bakhshi56@example.net,03264340053,North,Punjab,Ludhiana,P1019,Power Bank,Electronics,LG,10,36934,15.0,313939.0,253375.8,60563.2,Cash,High,Regular,7,4.0,Yes
ORD000415,2023-11-26,2023-11-30,CUST02637,Ansh Dua,Male,65,chaitanyaahluwalia@example.net,+917037546136,East,Jharkhand,Bokaro,P1076,Sneakers,Clothing,Dell,5,37009,15.0,157288.25,127456.85,29831.4,Debit Card,Medium,Premium,4,4.0,No
ORD000416,2025-08-04,2025-08-06,CUST00765,Samesh Bali,Male,31,farhan43@example.org,+917055143625,East,Odisha,Cuttack,P1042,Bed,Furniture,Cello,2,38969,5.0,74041.1,53031.32,21009.78,Debit Card,Critical,Premium,2,5.0,No
ORD000417,2024-01-27,2024-01-31,CUST01415,Abdul Menon,Male,49,ranbirchopra@example.net,01970431454,Central,Chhattisgarh,Korba,P1032,Office Chair,Furniture,Dell,2,34938,30.0,48913.2,54091.3,-5178.1,Net Banking,Critical,Premium,4,1.0,No
ORD000418,2024-02-04,2024-02-08,CUST03733,Ubika Parmar,Female,31,ektasaha@example.org,07470108997,North,Punjab,Amritsar,P1127,Basketball,Sports,LG,10,54540,30.0,381780.0,304025.5,77754.5,Cash,Medium,Corporate,4,2.0,No
ORD000419,2022-03-24,2022-03-30,CUST03075,Wriddhish Narasimhan,Male,53,usandhu@example.net,04279652619,North,Delhi,Karol Bagh,P1140,Skipping Rope,Sports,HP,1,35295,0.0,35295.0,19817.34,15477.66,UPI,High,Premium,6,5.0,No
ORD000420,2023-12-20,2023-12-26,CUST01212,Eshana Dutta,Female,26,tanveer24@example.com,09741257329,Central,Chhattisgarh,Korba,P1031,Office Chair,Furniture,Nike,2,98147,15.0,166849.9,141019.66,25830.24,Debit Card,High,Premium,6,4.0,No
ORD000421,2022-03-08,2022-03-11,CUST03713,Qadim Rajagopalan,Male,36,onkarnarayanan@example.com,+913512156096,East,Bihar,Patna,P1056,Coffee Table,Furniture,Godrej,10,80007,0.0,800070.0,541600.5,258469.5,Debit Card,High,Regular,3,2.0,No
ORD000422,2023-08-18,2023-08-22,CUST00709,Omkaar Atwal,Male,22,ekanihegde@example.com,00886740214,South,Telangana,Nizamabad,P1064,Jeans,Clothing,Apple,3,4617,30.0,9695.7,11190.09,-1494.39,Cash,Medium,Corporate,4,1.0,No
ORD000423,2023-04-25,2023-04-27,CUST03401,Ansh Mutti,Male,21,lukemaster@example.net,0802931198,North,Delhi,Karol Bagh,P1117,Iron,Home & Kitchen,Puma,1,58412,30.0,40888.4,41794.03,-905.63,Cash,Medium,Premium,2,3.0,No
ORD000424,2023-02-03,2023-02-09,CUST01061,Kashish Sankaran,Female,24,shroffcharvi@example.net,1309253534,West,Rajasthan,Ajmer,P1116,Iron,Home & Kitchen,Samsung,6,34835,20.0,167208.0,125087.16,42120.84,Net Banking,Low,Corporate,6,3.0,No
ORD000425,2024-03-21,2024-03-28,CUST02599,Kala Pandey,Female,44,rehaanshere@example.org,+911322582993,East,West Bengal,Asansol,P1129,Basketball,Sports,Milton,3,54464,20.0,130713.6,129189.24,1524.36,Net Banking,Critical,Regular,7,1.0,No
ORD000426,2024-12-11,2024-12-15,CUST02691,Saksham Kadakia,Male,28,hitesh43@example.com,06737678795,West,Rajasthan,Jaipur,P1093,Mixer,Home & Kitchen,Milton,9,75168,15.0,575035.2,422051.85,152983.35,Net Banking,Medium,Corporate,4,4.0,No
ORD000427,2024-09-02,2024-09-04,CUST01696,Jeremiah Pant,Male,57,modiadweta@example.com,+917469951451,West,Maharashtra,Mumbai,P1090,Blazer,Clothing,Milton,8,67062,30.0,375547.2,307966.64,67580.56,UPI,Critical,Premium,2,2.0,No
ORD000428,2023-03-26,2023-03-31,CUST02960,Fitan Sampath,Male,49,imani@example.org,+918625687081,North,Delhi,Janakpuri,P1003,Laptop,Electronics,Nike,9,97580,25.0,658665.0,718079.94,-59414.94,Credit Card,Critical,Regular,5,4.0,No
